frame,stage,det_index,matched,selected_track_id,best_track_id,appearance_cost,position_cost,path_cost,final_cost,x1,y1,w,h,bev_x,bev_y
17,primary,27,0,16,16,0.086271,0.305293,0.120623,0.143816,2605.46,591.42,118.13,124.54,1479.929174,1284.213679
17,primary,28,1,22,30,0.001162,0.000013,0.217585,0.087501,2653.28,451.40,94.80,58.85,1643.016722,1350.773433
17,primary,29,1,63,63,0.017043,0.002161,0.247828,0.106381,2281.00,1300.81,41.54,55.60,1188.766618,1106.071080
17,primary,30,1,51,51,0.011037,0.000038,0.438023,0.179632,456.35,833.78,104.37,52.46,1415.903274,421.594651
17,primary,31,1,48,48,0.002888,0.000001,0.005484,0.003349,2682.06,516.64,62.94,54.07,1588.155623,1337.419450
17,primary,32,1,35,35,0.001785,0.000014,0.319388,0.128472,455.72,878.09,64.60,52.25,1385.880334,433.673572
17,primary,33,1,70,70,0.010607,0.000013,0.078039,0.035461,3160.11,867.16,47.38,66.86,1348.709640,1386.579054
17,primary,34,1,34,34,0.002534,0.000221,0.427724,0.172147,2566.22,391.65,74.74,54.19,1714.596048,1332.434035
17,primary,35,1,42,42,0.002430,0.000051,0.166623,0.067631,358.35,827.92,63.83,45.94,1427.744778,354.468532
17,primary,36,1,61,61,0.001354,0.000000,0.113144,0.045800,1179.49,1427.18,85.39,68.56,1139.313170,831.159101
17,primary,37,1,41,41,0.002245,0.000002,0.004119,0.002546,2445.87,349.92,56.95,38.30,1792.584421,1294.146885
17,primary,38,1,44,44,0.001279,0.000137,0.048354,0.019881,1774.70,221.26,71.30,43.91,2075.522871,943.758356
17,primary,39,1,36,36,0.002794,0.000174,0.026579,0.011784,337.06,877.91,71.60,45.17,1392.909933,373.654985
17,primary,40,1,74,74,0.000063,0.000001,0.000000,0.000025,2610.82,561.80,81.63,67.62,1543.025616,1299.590541
17,primary,41,1,55,55,0.002058,0.000054,0.066399,0.027394,514.64,890.42,53.66,41.65,1383.799398,459.909591
17,primary,42,1,39,39,0.012962,0.002914,0.201032,0.086180,1236.55,793.62,52.53,39.04,1436.108430,751.521411
17,primary,43,1,38,38,0.002037,0.001431,0.048748,0.020600,1694.05,188.69,71.92,45.12,2159.711327,882.774966
17,primary,44,1,75,75,0.009251,0.014877,0.000000,0.006676,1990.50,132.14,46.89,38.56,2249.302990,1086.346717
17,primary,45,1,46,46,0.002614,0.000040,0.000125,0.001103,3073.92,798.39,68.54,39.96,1397.331398,1389.971187
17,primary,46,1,50,50,0.004142,0.000014,0.103599,0.043099,956.92,916.66,88.03,46.94,1357.358086,672.815756
17,primary,47,1,37,37,0.013266,0.000026,0.061791,0.030028,2107.12,287.17,41.10,100.70,1825.865166,1125.869252
17,primary,48,1,43,43,0.001523,0.000081,0.120994,0.049023,2426.98,330.76,56.18,41.17,1815.376384,1290.252640
17,primary,49,1,53,53,0.059686,0.001914,0.000150,0.024317,2106.77,286.28,37.13,51.21,1899.860135,1131.863725
17,primary,50,1,49,49,0.005088,0.007230,0.007924,0.006651,1676.42,184.11,67.97,42.10,2181.837035,866.670386
17,primary,51,1,30,30,0.002431,0.001114,0.000484,0.001389,2686.69,463.03,64.18,52.23,1637.302707,1356.109743
17,primary,52,0,61,61,0.110741,0.882719,0.194349,0.298580,1131.25,1535.26,91.31,79.94,1106.440578,830.209130
17,primary,53,1,67,67,0.071803,0.001230,0.000588,0.029202,829.92,1510.37,94.64,68.34,1112.614009,746.987194
17,primary,54,1,52,52,0.005301,0.000005,0.069696,0.030000,2841.80,215.75,100.90,47.06,1922.362061,1539.973798
17,primary,55,1,59,59,0.034600,0.000253,0.320805,0.142213,2160.88,1287.34,33.02,51.17,1193.789719,1076.085139
17,primary,56,1,60,60,0.001651,0.000020,0.017665,0.007730,2995.92,694.08,50.09,38.97,1459.766251,1393.108566
17,primary,57,0,1,1,0.082526,1.000000,0.666057,inf,2116.01,396.08,42.31,49.33,1750.541403,1123.120552
17,unconfirmed,0,0,85,85,0.113471,1.000000,0.000000,inf,2605.46,591.42,118.13,124.54,1479.929174,1284.213679
17,unconfirmed,1,1,85,85,0.195114,0.676868,0.000000,0.213419,1131.25,1535.26,91.31,79.94,1106.440578,830.209130
17,unconfirmed,2,0,85,85,0.137608,1.000000,0.000000,inf,2116.01,396.08,42.31,49.33,1750.541403,1123.120552
18,primary,0,1,5,85,0.006490,0.000696,0.477611,0.193779,1528.76,789.79,370.14,131.16,1372.364726,939.172082
18,primary,1,1,11,11,0.003300,0.000002,0.117463,0.048306,1236.13,880.32,131.99,64.40,1364.381156,788.544117
18,primary,2,1,1,1,0.001639,0.000001,0.071602,0.029296,2829.90,803.21,158.17,83.91,1374.654915,1322.577159
18,primary,3,1,2,2,0.001920,0.000000,0.043258,0.018071,2849.41,675.90,79.60,83.64,1446.388910,1345.895408
18,primary,4,1,3,3,0.002675,0.000001,0.067124,0.027920,2773.52,658.51,70.25,92.06,1453.768115,1323.034435
18,primary,5,1,4,4,0.014482,0.000354,0.034405,0.019625,2244.65,626.96,52.11,70.65,1504.606576,1148.808686
18,primary,6,1,12,12,0.001749,0.000001,0.233792,0.094217,2536.80,615.13,92.52,65.78,1506.814712,1263.893306
18,primary,7,1,8,8,0.009394,0.015043,0.154389,0.068522,171.50,659.84,66.27,40.74,1591.729650,110.618798
18,primary,8,1,7,7,0.001690,0.000004,0.232622,0.093726,2936.22,698.42,79.54,82.46,1431.778211,1366.717377
18,primary,9,1,14,14,0.001771,0.000004,0.107548,0.043728,1066.38,925.25,90.55,60.39,1343.470534,722.264980
18,primary,10,1,9,9,0.011084,0.000161,0.037500,0.019466,2141.06,744.86,108.72,82.69,1419.253980,1109.356874
18,primary,11,1,20,20,0.003512,0.000012,0.260528,0.105619,2463.24,547.81,96.08,63.14,1563.298174,1252.663820
18,primary,12,1,10,10,0.000952,0.000015,0.183351,0.073724,2482.90,587.07,104.51,62.30,1531.899306,1253.420028
18,primary,13,1,27,27,0.001324,0.000547,0.331849,0.133379,1263.49,939.77,125.10,71.09,1327.780783,807.692315
18,primary,14,1,33,33,0.003125,0.000003,0.032112,0.014095,2115.59,557.40,45.80,69.92,1565.363550,1104.651854
18,primary,15,1,23,23,0.002068,0.000559,0.730652,0.293200,2677.09,258.41,302.64,136.83,1754.600374,1444.217239
18,primary,16,1,32,32,0.002594,0.000041,0.091865,0.037792,902.17,861.76,111.43,52.31,1388.225337,641.023978
18,primary,17,1,19,19,0.004485,0.000713,0.708257,0.285239,591.94,888.74,80.83,46.22,1380.359703,503.509168
18,primary,18,1,45,45,0.005735,0.000036,0.826072,0.332730,2602.64,418.23,73.27,55.36,1682.819392,1338.199818
18,primary,19,1,29,29,0.002830,0.000027,0.558203,0.224419,2529.92,378.78,85.55,57.56,1727.325532,1322.467315
18,primary,20,1,26,26,0.001853,0.000016,0.028068,0.011972,2110.66,439.73,50.91,110.87,1635.722445,1110.865341
18,primary,21,1,15,15,0.005545,0.000000,0.001620,0.002866,2479.28,461.08,53.37,68.23,1635.660667,1269.125398
18,primary,22,1,28,28,0.002295,0.000022,0.123192,0.050199,2477.46,362.72,83.94,54.34,1753.559978,1305.487112
18,primary,23,1,21,21,0.003470,0.000032,0.015411,0.007559,1082.74,865.25,112.22,62.16,1376.976001,720.374774
18,primary,24,1,16,16,0.001873,0.000010,0.058415,0.024117,2714.21,648.38,44.70,84.94,1466.530307,1304.018203
18,primary,25,0,16,16,0.086921,0.304734,0.063862,0.121260,2605.45,591.43,118.01,124.55,1479.921656,1284.186811
18,primary,26,1,58,58,0.001636,0.000001,0.208100,0.083895,893.97,1402.36,85.81,67.58,1144.293694,748.416834
18,primary,27,1,22,30,0.000868,0.000064,0.126751,0.051060,2653.25,451.43,95.04,59.06,1642.782743,1350.729705
18,primary,28,1,70,70,0.011897,0.000084,0.041437,0.021351,3159.16,866.88,48.28,67.39,1348.600168,1386.392064
18,primary,29,1,63,47,0.017506,0.003681,0.536694,0.222416,2283.45,1303.05,42.05,54.07,1188.559223,1106.690426
18,primary,30,1,48,48,0.002117,0.000016,0.080674,0.033119,2682.03,516.66,62.92,53.93,1588.256418,1337.438941
18,primary,31,1,51,51,0.009057,0.000004,0.007716,0.006710,456.37,833.74,104.51,52.48,1415.910137,421.632542
18,primary,32,1,35,35,0.001416,0.000028,0.123905,0.050134,455.71,878.35,64.45,51.86,1385.971286,433.566557
18,primary,33,1,6,6,0.032108,0.000316,0.001648,0.013566,0.38,694.21,39.68,41.58,1564.142223,20.808513
18,primary,34,1,34,34,0.002137,0.000206,0.440100,0.176936,2566.62,391.95,74.74,54.10,1714.329639,1332.532453
18,primary,35,1,61,61,0.001137,0.000001,0.198572,0.079884,1179.46,1427.16,85.33,68.52,1139.327892,831.137914
18,primary,36,1,42,42,0.002098,0.000172,0.178503,0.072275,357.36,827.45,65.29,46.59,1427.614135,354.438791
18,primary,37,1,39,39,0.014349,0.005934,0.404954,0.168908,1249.94,795.25,52.88,39.98,1434.003393,757.866233
18,primary,38,1,41,41,0.002671,0.000155,0.236529,0.095711,2445.99,350.00,56.95,38.35,1792.398441,1294.157865
18,primary,39,1,44,44,0.001057,0.000002,0.012810,0.005547,1774.62,221.25,71.43,44.03,2075.306185,943.758568
18,primary,40,1,36,36,0.001904,0.000046,0.087056,0.035593,337.00,877.36,72.17,45.41,1393.122211,373.589897
18,primary,41,1,75,75,0.008582,0.020221,0.523892,0.217034,1993.61,134.95,50.15,37.03,2244.947211,1089.547142
18,primary,42,1,55,55,0.001664,0.000019,0.177360,0.071613,514.95,890.41,53.41,41.72,1383.748861,460.029726
18,primary,43,1,74,74,0.000250,0.000063,0.467237,0.187007,2610.87,561.52,82.56,68.25,1542.735690,1299.687423
18,primary,44,1,38,38,0.001837,0.000011,0.002216,0.001623,1693.19,188.51,73.58,45.31,2159.694929,882.754799
18,primary,45,1,47,85,0.094368,0.650097,0.000000,0.167767,2165.76,1290.30,34.48,47.80,1193.949894,1077.510924
18,primary,46,1,46,46,0.002315,0.000003,0.001956,0.001709,3073.95,798.36,68.60,40.02,1397.312884,1389.978849
18,primary,47,1,37,37,0.011201,0.000006,0.419965,0.172468,2107.04,287.20,41.02,100.58,1826.006722,1125.821546
18,primary,48,1,43,43,0.001140,0.000091,0.062192,0.025351,2426.81,330.79,56.08,41.16,1815.374207,1290.143831
18,primary,49,1,50,50,0.003588,0.000119,0.430951,0.173839,956.39,916.74,88.87,47.26,1357.119428,672.880149
18,primary,50,1,53,53,0.047224,0.000293,0.000062,0.018973,2106.64,286.36,37.24,51.48,1899.324074,1131.770831
18,primary,51,1,49,49,0.004375,0.003395,0.000310,0.002553,1676.62,184.34,70.28,42.56,2179.893001,867.837512
18,primary,52,1,85,85,0.159192,0.522665,0.000000,0.168210,1131.43,1535.19,90.89,80.11,1106.413618,830.210191
18,primary,53,1,30,30,0.003314,0.000996,0.000716,0.001811,2686.37,462.82,64.52,52.47,1637.287222,1356.043138
18,primary,54,1,52,52,0.004379,0.000122,0.196558,0.080399,2841.87,215.81,100.64,46.83,1922.608910,1540.046554
18,primary,55,1,67,67,0.060284,0.000001,0.000067,0.024141,829.85,1510.32,94.46,68.57,1112.565354,746.967838
18,primary,56,0,1,1,0.126978,1.000000,0.087775,inf,2.10,1708.23,488.53,485.66,976.923886,678.070253
18,primary,57,0,1,1,0.080966,1.000000,0.087775,inf,2116.29,395.69,41.93,48.44,1752.085766,1123.323480
18,primary,58,1,60,60,0.001485,0.000130,0.346348,0.139159,2995.85,694.12,50.52,39.20,1459.590900,1393.077206
18,unconfirmed,0,0,87,87,0.094774,1.000000,0.000000,inf,2605.45,591.43,118.01,124.55,1479.921656,1284.186811
18,unconfirmed,1,0,87,87,0.137690,1.000000,0.000000,inf,2.10,1708.23,488.53,485.66,976.923886,678.070253
18,unconfirmed,2,1,87,87,0.003000,0.003988,0.000000,0.001998,2116.29,395.69,41.93,48.44,1752.085766,1123.323480
19,primary,0,1,5,5,0.005973,0.000197,0.133325,0.055759,1546.95,792.73,366.98,130.52,1370.833331,945.207691
19,primary,1,1,11,11,0.002016,0.000050,0.203383,0.082170,1236.37,879.79,131.71,65.19,1364.225449,788.624711
19,primary,2,1,1,1,0.001357,0.000001,0.041314,0.017069,2829.91,803.23,158.04,83.96,1374.626433,1322.548834
19,primary,3,1,2,2,0.001454,0.000000,0.051636,0.021236,2849.33,675.86,79.66,83.67,1446.394537,1345.882378
19,primary,4,1,9,9,0.016088,0.001033,0.303361,0.127986,2148.24,739.05,108.41,82.46,1422.811398,1112.250132
19,primary,5,1,3,3,0.002350,0.000001,0.066468,0.027527,2773.39,658.46,70.34,92.09,1453.782363,1323.011487
19,primary,6,1,4,4,0.010432,0.001260,0.125543,0.054642,2243.51,619.10,52.26,70.95,1510.262832,1149.307680
19,primary,7,1,12,12,0.001535,0.000007,0.393100,0.157855,2536.81,615.15,92.52,65.65,1506.890830,1263.919564
19,primary,8,1,8,8,0.010405,0.001943,0.011719,0.009238,162.83,660.73,68.88,39.79,1592.230506,105.543116
19,primary,9,1,14,14,0.001712,0.000013,0.240168,0.096755,1066.31,925.09,90.87,60.72,1343.372759,722.335384
19,primary,10,1,7,7,0.001786,0.000003,0.048453,0.020096,2936.43,699.08,79.36,81.74,1431.814623,1366.771508
19,primary,11,1,20,20,0.002993,0.000925,0.596856,0.240124,2464.10,547.33,94.87,62.56,1564.166294,1252.983962
19,primary,12,1,27,27,0.003008,0.000481,0.035802,0.015620,1263.22,939.48,123.83,72.73,1327.090299,807.553936
19,primary,13,1,10,10,0.001176,0.000016,0.270692,0.108751,2482.93,586.99,104.44,62.26,1531.996689,1253.445398
19,primary,14,1,32,32,0.002177,0.000069,0.296285,0.119399,902.54,861.47,111.20,52.44,1388.316912,641.090167
19,primary,15,1,33,33,0.002520,0.000037,0.377237,0.151910,2115.44,557.44,45.90,69.67,1565.547057,1104.629937
19,primary,16,1,23,23,0.002388,0.000936,0.117570,0.048171,2683.03,259.25,298.41,136.58,1753.623938,1445.510359
19,primary,17,1,21,21,0.003060,0.000069,0.079612,0.033083,1082.69,865.10,112.56,62.64,1376.776829,720.499471
19,primary,18,1,45,45,0.004474,0.000005,0.127376,0.052741,2602.72,418.27,73.06,55.28,1682.860782,1338.204546
19,primary,19,1,29,29,0.002261,0.000018,0.436489,0.175503,2529.96,378.71,85.89,57.67,1727.263118,1322.543066
19,primary,20,1,28,28,0.001877,0.000005,0.227033,0.091565,2477.42,362.83,84.23,54.23,1753.545882,1305.530714
19,primary,21,1,19,19,0.004508,0.000065,0.819068,0.329443,591.93,888.59,81.42,46.86,1380.049258,503.836423
19,primary,22,1,15,15,0.004439,0.000001,0.152652,0.062837,2479.23,461.06,53.39,68.28,1635.634151,1269.103411
19,primary,23,1,26,26,0.001516,0.000006,0.035670,0.014876,2110.47,439.88,51.29,110.85,1635.595587,1110.850158
19,primary,24,1,16,16,0.001530,0.000015,0.034867,0.014562,2714.12,648.52,44.88,84.60,1466.659810,1304.064010
19,primary,25,1,58,85,0.001397,0.000001,0.136550,0.055179,893.96,1402.39,85.75,67.49,1144.311354,748.394674
19,primary,26,0,16,16,0.086295,0.307374,0.046175,0.114463,2605.32,591.41,117.97,124.61,1479.894535,1284.126807
19,primary,27,1,22,22,0.000720,0.000151,0.567500,0.227318,2653.10,451.26,95.05,58.93,1643.069561,1350.767957
19,primary,28,1,70,70,0.007567,0.000207,0.085683,0.037341,3157.65,867.48,49.80,66.49,1348.741990,1386.263603
19,primary,29,1,48,48,0.001989,0.000016,0.111419,0.045366,2681.99,516.66,63.05,54.03,1588.175173,1337.419780
19,primary,30,1,61,85,0.000925,0.000000,0.072395,0.029328,1179.29,1427.08,85.46,68.57,1139.333885,831.106099
19,primary,31,1,51,51,0.008429,0.000018,0.131403,0.055937,456.29,833.68,104.73,52.64,1415.836745,421.700588
19,primary,32,1,35,35,0.001513,0.000014,0.121681,0.049280,455.71,877.97,64.60,52.27,1385.954442,433.610531
19,primary,33,1,42,42,0.001408,0.000239,0.167275,0.067521,357.56,827.23,66.06,46.90,1427.536603,354.794571
19,primary,34,1,34,34,0.001792,0.000022,0.034034,0.014335,2566.61,391.82,74.62,54.21,1714.369426,1332.511375
19,primary,35,1,75,75,0.010247,0.000103,0.005332,0.006252,1998.14,138.24,49.38,35.85,2238.702699,1092.196309
19,primary,36,1,41,41,0.002139,0.000022,0.010952,0.005241,2445.94,350.03,56.93,38.29,1792.445466,1294.142257
19,primary,37,1,36,36,0.002018,0.000732,0.055662,0.023218,337.08,877.36,72.41,45.73,1392.899091,373.867244
19,primary,38,1,44,44,0.000879,0.000307,0.522869,0.209560,1774.75,221.26,71.34,43.91,2075.484908,943.807016
19,primary,39,1,39,39,0.011535,0.000908,0.072590,0.033831,1264.82,795.76,51.31,41.30,1432.416617,764.240356
19,primary,40,1,63,63,0.013978,0.000916,0.113330,0.051106,2289.67,1305.48,38.84,53.01,1188.158378,1107.741553
19,primary,41,1,74,74,0.000110,0.000047,0.743430,0.297425,2610.85,561.80,81.57,68.08,1542.662642,1299.476422
19,primary,42,1,55,55,0.001487,0.000039,0.365613,0.146848,514.56,890.42,53.61,41.92,1383.621980,459.986195
19,primary,43,1,38,38,0.001677,0.000253,0.001169,0.001189,1694.03,188.85,73.02,44.95,2159.636877,883.159636
19,primary,44,1,59,85,0.023276,0.001987,0.976311,0.400232,2170.23,1292.94,36.04,44.66,1194.132806,1078.847975
19,primary,45,1,46,7,0.001996,0.000004,0.823951,0.330380,3074.07,798.19,68.19,40.15,1397.339159,1389.968482
19,primary,46,1,37,37,0.009313,0.000013,0.020760,0.012032,2106.87,287.32,41.26,100.49,1825.970406,1125.791175
19,primary,47,1,43,43,0.000988,0.000137,0.357989,0.143618,2426.41,330.76,56.34,41.05,1815.572525,1290.055864
19,primary,48,1,53,53,0.036085,0.000147,0.045646,0.032722,2106.64,286.34,37.16,51.82,1898.833265,1131.703788
19,primary,49,1,49,49,0.003198,0.092734,0.313676,0.145296,1676.29,184.15,63.74,41.37,2183.992152,864.834693
19,primary,50,1,30,30,0.001531,0.000083,0.263914,0.106195,2686.62,463.03,64.23,52.19,1637.353726,1356.108750
19,primary,51,1,50,50,0.003475,0.000793,0.353784,0.143062,957.56,916.70,88.49,48.00,1356.703722,673.457018
19,primary,52,1,85,85,0.134370,0.001276,0.000000,0.054003,1131.24,1534.73,91.40,80.69,1106.384917,830.236799
19,primary,53,1,52,52,0.003412,0.000349,0.142483,0.058428,2841.57,215.65,101.11,47.20,1922.303267,1539.888282
19,primary,54,1,60,60,0.001371,0.000262,0.077757,0.031704,2995.56,693.89,50.37,38.98,1459.877754,1393.092072
19,primary,55,0,85,85,0.006727,0.454859,0.000000,0.093663,1.95,1707.99,488.38,485.99,976.905649,678.031911
19,primary,56,1,87,87,0.006409,0.000439,0.000000,0.002652,2117.05,394.97,41.71,47.73,1753.773277,1123.815962
19,primary,57,0,1,1,0.069557,1.000000,0.049268,inf,2448.05,1180.63,35.40,89.64,1217.261099,1152.181734
19,primary,58,1,67,85,0.048022,0.000001,0.294410,0.136973,829.71,1510.06,94.77,68.69,1112.601871,746.953805
19,unconfirmed,0,1,88,88,0.000575,0.000001,0.000000,0.000230,2605.32,591.41,117.97,124.61,1479.894535,1284.126807
19,unconfirmed,1,1,89,89,0.000023,0.000000,0.000000,0.000009,1.95,1707.99,488.38,485.99,976.905649,678.031911
19,unconfirmed,2,0,88,88,0.074581,1.000000,0.000000,inf,2448.05,1180.63,35.40,89.64,1217.261099,1152.181734
20,primary,0,1,5,5,0.006157,0.001333,0.591501,0.239330,1562.88,790.52,375.37,137.24,1368.028242,952.531809
20,primary,1,1,11,11,0.001391,0.000019,0.221846,0.089299,1236.21,879.37,131.58,65.57,1364.254614,788.533408
20,primary,2,1,1,1,0.001091,0.000000,0.026225,0.010926,2829.96,803.28,157.98,83.92,1374.613951,1322.550651
20,primary,3,1,2,2,0.001340,0.000001,0.237000,0.095336,2849.30,675.82,79.70,83.74,1446.371910,1345.871874
20,primary,4,1,9,9,0.017545,0.000040,0.012604,0.012068,2159.75,733.50,102.62,81.26,1426.807418,1115.771950
20,primary,5,1,3,3,0.001899,0.000001,0.073812,0.030285,2773.34,658.51,70.38,91.99,1453.819535,1323.017623
20,primary,6,1,12,12,0.001238,0.000003,0.083737,0.033991,2536.83,615.17,92.51,65.67,1506.859639,1263.916207
20,primary,7,1,4,4,0.010136,0.000640,0.094608,0.042025,2243.74,609.51,52.10,70.96,1517.485543,1150.510564
20,primary,8,1,14,14,0.001856,0.000003,0.110337,0.044878,1066.33,924.96,90.87,60.84,1343.380164,722.340025
20,primary,9,1,8,8,0.011524,0.001339,0.157982,0.068070,156.33,661.11,69.29,38.69,1593.391115,100.516075
20,primary,10,1,7,7,0.001156,0.000015,0.167458,0.067449,2936.17,698.56,79.45,81.99,1431.974703,1366.772990
20,primary,11,1,20,10,0.002467,0.001434,0.589910,0.237237,2463.21,547.80,96.04,63.11,1563.332862,1252.652214
20,primary,12,1,27,27,0.002586,0.000003,0.001173,0.001504,1263.39,939.45,123.35,72.90,1327.015977,807.550285
20,primary,13,1,10,10,0.000972,0.000004,0.014766,0.006296,2482.91,586.95,104.51,62.35,1531.952184,1253.437426
20,primary,14,1,32,32,0.002174,0.000067,0.265775,0.107193,902.62,861.26,111.28,52.45,1388.443558,641.079490
20,primary,15,1,33,33,0.002012,0.000005,0.034525,0.014616,2115.30,557.59,45.97,69.55,1565.535046,1104.584816
20,primary,16,1,23,23,0.002058,0.000007,0.059613,0.024670,2684.25,259.39,297.02,136.40,1753.626579,1445.744131
20,primary,17,1,21,21,0.003345,0.000079,0.080096,0.033392,1082.70,865.18,113.03,63.02,1376.493799,720.701475
20,primary,18,1,45,45,0.003763,0.000000,0.004514,0.003311,2602.62,418.21,73.38,55.35,1682.843597,1338.222819
20,primary,19,1,29,29,0.001874,0.000002,0.018208,0.008033,2529.94,378.68,85.76,57.70,1727.262599,1322.503623
20,primary,20,1,19,19,0.004366,0.000045,0.200572,0.081984,591.85,888.12,82.47,47.45,1379.957060,504.098533
20,primary,21,1,28,28,0.001521,0.000001,0.033937,0.014183,2477.46,362.76,84.19,54.34,1753.503080,1305.531998
20,primary,22,1,15,15,0.003598,0.000002,0.265908,0.107803,2479.25,461.07,53.43,68.23,1635.669689,1269.131393
20,primary,23,1,16,16,0.001252,0.000001,0.018942,0.008078,2714.07,648.46,44.87,84.66,1466.668721,1304.047555
20,primary,24,1,26,26,0.001374,0.000000,0.025553,0.010771,2110.39,439.89,51.37,110.90,1635.541747,1110.831043
20,primary,25,1,58,58,0.001164,0.000000,0.022668,0.009533,893.93,1402.42,85.78,67.40,1144.327692,748.382765
20,primary,26,1,88,88,0.000069,0.000002,0.000000,0.000028,2605.32,591.43,118.00,124.52,1479.941308,1284.148875
20,primary,27,1,22,22,0.000597,0.000014,0.029808,0.012165,2653.12,451.32,95.07,58.95,1643.006478,1350.761473
20,primary,28,1,70,70,0.008366,0.000054,0.083104,0.036599,3157.10,867.47,50.39,66.45,1348.769568,1386.210742
20,primary,29,1,42,42,0.001526,0.000562,0.367756,0.147825,357.28,827.09,66.50,46.57,1427.883218,354.491803
20,primary,30,1,51,51,0.005859,0.000007,0.019346,0.010084,456.34,833.69,104.60,52.60,1415.856724,421.682060
20,primary,31,1,35,35,0.001265,0.000000,0.001510,0.001110,455.76,877.90,64.55,52.30,1385.974912,433.608177
20,primary,32,1,48,48,0.001393,0.000001,0.064082,0.026190,2682.01,516.65,62.86,54.04,1588.179551,1337.392598
20,primary,33,1,61,61,0.000719,0.000000,0.036613,0.014933,1179.26,1427.09,85.53,68.55,1139.339259,831.106065
20,primary,34,1,34,34,0.001327,0.000038,0.087436,0.035513,2566.98,392.05,74.69,54.14,1714.155934,1332.629272
20,primary,35,1,75,75,0.008580,0.040183,0.652360,0.272412,2002.88,140.28,50.15,37.34,2228.758455,1095.316519
20,primary,36,1,36,36,0.001387,0.000016,0.063496,0.025956,337.01,877.44,72.55,45.74,1392.836360,373.917481
20,primary,37,1,41,41,0.001278,0.000058,0.142303,0.057444,2445.85,349.95,56.96,38.28,1792.565233,1294.135373
20,primary,38,1,44,44,0.000744,0.000618,0.541356,0.216964,1774.70,221.18,71.46,44.29,2074.881450,943.838644
20,primary,39,1,55,55,0.001199,0.000008,0.184087,0.074116,514.66,890.34,53.56,42.14,1383.531634,460.083032
20,primary,40,1,39,39,0.013729,0.004272,0.224933,0.096319,1273.35,796.45,58.37,44.21,1429.666199,770.060593
20,primary,41,1,74,74,0.000087,0.000028,0.314173,0.125710,2610.90,561.87,81.49,67.94,1542.720373,1299.496717
20,primary,42,1,59,59,0.016920,0.000243,0.110438,0.050992,2178.80,1293.56,35.39,45.59,1193.679783,1080.853771
20,primary,43,1,38,38,0.001261,0.000091,0.031913,0.013288,1693.76,188.73,73.52,45.14,2159.493957,883.159936
20,primary,44,1,63,63,0.010891,0.003682,0.634733,0.258986,2301.45,1306.40,32.64,51.05,1188.524531,1109.911490
20,primary,45,1,46,46,0.001640,0.000008,0.052743,0.021755,3074.13,798.22,68.20,40.01,1397.392673,1390.010820
20,primary,46,1,43,43,0.001941,0.000369,0.117745,0.047948,2426.41,331.01,56.49,41.05,1815.240717,1290.012828
20,primary,47,1,37,37,0.007263,0.000046,0.594679,0.240786,2107.07,287.45,40.97,100.55,1825.698515,1125.792777
20,primary,48,1,53,53,0.028965,0.001326,0.337756,0.146954,2107.23,286.33,36.50,52.60,1897.612773,1131.728726
20,primary,49,1,49,49,0.003150,0.002953,0.011315,0.006377,1675.63,183.69,65.64,41.82,2183.937354,865.054586
20,primary,50,1,30,30,0.002368,0.000039,0.216565,0.087581,2686.62,462.99,64.25,52.31,1637.272810,1356.085556
20,primary,51,1,52,52,0.003036,0.000005,0.002341,0.002152,2841.64,215.66,100.95,47.20,1922.305804,1539.881770
20,primary,52,1,60,60,0.001057,0.000010,0.268534,0.107838,2995.74,693.90,50.19,38.85,1459.954880,1393.152475
20,primary,53,1,87,87,0.005185,0.000565,0.000000,0.002187,2117.23,394.54,41.56,47.57,1754.481104,1123.942284
20,primary,54,1,85,85,0.110853,0.000170,0.000000,0.044375,1131.13,1534.72,91.50,80.89,1106.336203,830.239111
20,primary,55,1,89,89,0.000012,0.000000,0.000000,0.000005,1.62,1708.08,488.97,485.54,976.960486,677.974887
20,primary,56,1,50,50,0.002936,0.000419,0.631205,0.253740,960.80,917.33,85.09,47.14,1356.817996,674.024088
20,primary,57,1,67,89,0.037631,0.000002,0.303232,0.136346,829.81,1510.27,94.90,68.27,1112.660102,746.969641
21,primary,0,1,5,5,0.006045,0.000098,0.047782,0.021551,1585.61,795.44,368.16,135.64,1365.932060,959.382023
21,primary,1,1,11,11,0.001573,0.000017,0.123871,0.050181,1235.95,878.86,131.39,66.09,1364.253846,788.398223
21,primary,2,1,1,1,0.001200,0.000000,0.000458,0.000664,2830.03,803.29,157.84,83.91,1374.618989,1322.553149
21,primary,3,1,2,2,0.000961,0.000000,0.075142,0.030441,2849.32,675.86,79.65,83.68,1446.388266,1345.875445
21,primary,4,1,3,3,0.001665,0.000001,0.062328,0.025598,2773.18,658.51,70.53,92.00,1453.810129,1322.985114
21,primary,5,1,12,88,0.001028,0.000000,0.092923,0.037581,2536.84,615.27,92.43,65.54,1506.883367,1263.913065
21,primary,6,1,9,9,0.019416,0.000749,0.247427,0.106887,2172.07,723.78,99.48,83.32,1431.356542,1120.137982
21,primary,7,1,14,14,0.001510,0.000004,0.063514,0.026010,1066.30,924.82,91.26,61.04,1343.343518,722.421052
21,primary,8,1,8,8,0.011915,0.006374,0.534445,0.219819,148.89,662.01,69.02,38.83,1592.694165,96.376078
21,primary,9,1,20,20,0.001980,0.000019,0.001868,0.001543,2463.32,547.84,95.89,63.02,1563.378013,1252.675074
