frame,stage,det_index,matched,selected_track_id,best_track_id,appearance_cost,position_cost,path_cost,final_cost,x1,y1,w,h
91,primary,40,1,31,31,0.000464,0.000018,0.006731,0.000286,2610.70,561.80,81.71,68.13
91,primary,41,1,44,44,0.000028,0.000109,0.818894,0.000060,1774.66,220.32,71.90,45.08
91,primary,42,1,80,80,0.000693,0.000044,0.030822,0.000434,2110.69,338.86,38.68,51.68
91,primary,43,1,40,40,0.000591,0.000020,0.072857,0.000362,2106.58,286.31,37.28,50.97
91,primary,44,1,38,38,0.001500,0.000296,0.103935,0.001019,1693.89,187.89,72.39,45.84
91,primary,45,1,46,46,0.000267,0.000001,0.025502,0.000160,3073.66,798.42,68.23,39.84
91,primary,46,0,34,34,0.022936,0.248070,0.601408,0.112990,2573.85,403.15,74.01,51.51
91,primary,47,1,62,62,0.002057,0.000055,0.081972,0.001256,835.22,1511.31,90.79,68.22
91,primary,48,1,67,67,0.068846,0.170663,0.148334,0.109573,1989.69,223.05,35.00,50.82
91,primary,49,1,59,59,0.042286,0.000000,0.095106,0.025372,1130.50,1535.97,92.07,77.79
91,primary,50,1,43,43,0.000243,0.000047,0.240428,0.000165,2426.61,331.38,58.01,40.89
91,primary,51,1,29,29,0.002884,0.003660,0.119622,0.003194,1675.00,182.93,70.31,43.13
91,primary,52,1,30,30,0.001173,0.000011,0.047582,0.000708,2686.55,462.93,64.45,52.51
91,primary,53,1,53,53,0.003100,0.000447,0.360357,0.002039,2118.07,393.06,41.02,49.01
91,primary,54,1,63,63,0.017531,0.000117,0.163061,0.010566,1119.57,1082.98,31.72,48.85
91,primary,55,1,60,60,0.000348,0.000052,0.182393,0.000230,2996.24,694.03,50.13,38.75
91,unconfirmed,0,1,84,84,0.001312,0.000109,0.000000,0.000831,2573.85,403.15,74.01,51.51
92,primary,0,1,11,11,0.006147,0.001549,0.991938,0.004308,2299.52,1008.90,162.73,88.78
92,primary,1,1,5,5,0.003233,0.000071,0.094834,0.001969,2225.15,425.01,95.40,177.07
92,primary,2,1,47,47,0.008327,0.001060,0.385389,0.005420,855.53,850.04,130.15,60.91
92,primary,3,1,1,1,0.000294,0.000020,0.510437,0.000184,2829.67,803.34,157.73,83.85
92,primary,4,1,2,2,0.000125,0.000001,0.037164,0.000075,2849.17,675.64,79.81,83.74
92,primary,5,1,32,32,0.004539,0.001704,0.964096,0.003405,1162.75,874.32,116.42,63.32
92,primary,6,1,3,3,0.000042,0.000000,0.005721,0.000025,2773.26,658.43,70.53,91.92
92,primary,7,1,77,77,0.021667,0.000664,0.114725,0.013266,984.45,909.48,138.43,63.95
92,primary,8,1,12,12,0.000028,0.000000,0.033050,0.000017,2536.69,614.63,92.65,66.27
92,primary,9,1,7,7,0.000090,0.000000,0.012846,0.000054,2936.55,699.05,79.12,81.79
92,primary,10,1,35,35,0.017131,0.001809,0.109603,0.011002,473.78,875.92,113.17,60.58
92,primary,11,1,21,21,0.003904,0.003426,0.990097,0.003713,1682.01,922.55,129.21,70.52
92,primary,12,1,20,20,0.000033,0.000001,0.107986,0.000020,2464.14,547.19,94.67,62.41
92,primary,13,1,10,10,0.000152,0.000002,0.094226,0.000092,2482.93,586.72,104.49,62.70
92,primary,14,1,8,8,0.002734,0.001014,0.196952,0.002046,164.39,856.88,79.22,42.01
92,primary,15,1,23,23,0.000605,0.000021,0.536356,0.000371,2683.57,258.91,297.19,136.46
92,primary,16,1,73,73,0.000188,0.000030,0.274501,0.000125,2073.38,189.91,50.36,45.87
92,primary,17,1,45,45,0.000272,0.000038,0.058163,0.000179,2602.06,417.32,74.35,55.97
92,primary,18,1,17,17,0.000166,0.000049,0.022403,0.000119,2530.30,378.70,87.26,57.02
92,primary,19,1,58,58,0.000238,0.000152,0.416025,0.000203,893.97,1402.55,85.99,67.19
92,primary,20,1,33,33,0.000543,0.000087,0.532421,0.000361,2115.41,556.73,45.31,69.91
92,primary,21,1,50,50,0.032952,0.012532,0.968658,0.024784,1318.37,945.73,135.32,70.86
92,primary,22,1,28,28,0.000385,0.000003,0.097935,0.000232,2477.35,362.01,86.41,54.80
92,primary,23,1,16,16,0.000082,0.000000,0.326599,0.000049,2714.28,648.66,44.47,84.21
92,primary,24,1,36,36,0.000373,0.000008,0.003322,0.000227,335.73,877.29,75.98,46.59
92,primary,25,1,15,15,0.000901,0.000047,0.031100,0.000559,2478.75,461.72,53.87,67.54
92,primary,26,1,61,61,0.000065,0.000002,0.132896,0.000040,1179.27,1426.81,85.34,68.89
92,primary,27,1,9,9,0.011449,0.065396,0.914067,0.033028,2196.51,214.46,34.91,45.71
92,primary,28,1,42,42,0.000759,0.000034,0.129546,0.000469,369.55,831.03,67.38,41.06
92,primary,29,1,26,26,0.000728,0.000000,0.114285,0.000437,2109.84,439.66,52.38,111.67
92,primary,30,1,13,13,0.000060,0.000000,0.061256,0.000036,2605.40,591.40,118.21,124.37
92,primary,31,1,22,22,0.000100,0.000006,0.018749,0.000063,2653.25,451.38,95.19,59.11
92,primary,32,1,75,75,0.000488,0.000000,0.032268,0.000293,3156.55,867.25,50.98,67.49
92,primary,33,1,48,48,0.000079,0.000001,0.211067,0.000048,2681.97,516.49,62.58,53.91
92,primary,34,1,34,34,0.002423,0.000772,0.877511,0.001763,2562.45,388.86,75.12,54.93
92,primary,35,1,41,41,0.000464,0.000006,0.257019,0.000281,2445.83,349.94,57.77,38.77
92,primary,36,1,27,27,0.023443,0.002904,0.315913,0.015227,2239.85,1098.92,141.08,95.87
92,primary,37,1,14,14,0.033381,0.000396,0.247971,0.020187,1746.43,1005.35,140.21,76.88
92,primary,38,1,24,24,0.004714,0.001033,0.121700,0.003242,461.15,833.24,97.69,53.69
92,primary,39,1,4,4,0.009599,0.000166,0.068177,0.005826,2163.89,148.77,38.25,42.67
92,primary,40,1,44,44,0.000050,0.000004,0.164376,0.000032,1774.66,220.41,71.98,44.98
92,primary,41,1,31,31,0.000374,0.000015,0.113550,0.000230,2610.80,561.82,81.54,68.03
92,primary,42,1,80,80,0.000576,0.000151,0.099507,0.000406,2110.72,338.59,38.84,51.81
92,primary,43,1,40,40,0.000490,0.000347,0.048571,0.000433,2106.70,286.43,37.12,50.88
92,primary,44,1,38,38,0.001212,0.000113,0.137755,0.000772,1693.32,187.93,73.80,45.77
92,primary,45,1,46,46,0.000229,0.000006,0.435656,0.000140,3073.65,798.43,68.32,39.79
92,primary,46,1,84,84,0.001168,0.000008,0.000000,0.000704,2573.41,403.13,74.57,51.76
92,primary,47,1,59,59,0.033407,0.000001,0.213703,0.020045,1130.63,1536.11,91.76,77.78
92,primary,48,1,62,62,0.001109,0.000225,0.157417,0.000755,833.20,1510.77,91.82,68.55
92,primary,49,1,67,67,0.045803,0.005885,0.206967,0.029836,1991.62,236.05,34.86,41.24
92,primary,50,1,43,43,0.000187,0.000147,0.448694,0.000171,2426.36,331.26,58.16,40.96
92,primary,51,1,29,29,0.001908,0.005632,0.178458,0.003397,1675.47,183.55,70.82,43.25
92,primary,52,1,53,53,0.001214,0.000342,0.359263,0.000865,2118.29,392.72,40.93,49.05
92,primary,53,1,30,30,0.000453,0.000000,0.032451,0.000272,2686.64,463.01,64.32,52.42
92,primary,54,1,60,60,0.000205,0.000007,0.025739,0.000126,2996.09,693.98,50.25,38.88
92,primary,55,1,52,52,0.000076,0.000000,0.013696,0.000046,2841.39,215.74,100.62,46.87
92,primary,56,0,1,1,0.128206,1.000000,0.510440,inf,0.91,1708.16,489.78,485.29
93,primary,0,1,5,5,0.002817,0.000071,0.183915,0.001719,2224.43,419.99,93.21,173.67
93,primary,1,1,11,11,0.008669,0.000042,0.187804,0.005218,2338.53,1015.15,160.75,88.11
93,primary,2,1,32,32,0.005117,0.001338,0.523290,0.003605,1176.33,878.60,115.98,60.83
93,primary,3,1,47,47,0.007138,0.003100,0.453731,0.005522,863.99,852.40,132.75,60.73
93,primary,4,1,1,1,0.000260,0.000000,0.041468,0.000156,2829.66,803.12,157.72,84.02
93,primary,5,1,2,2,0.000107,0.000002,0.031873,0.000065,2849.13,675.65,79.83,83.61
93,primary,6,1,27,27,0.010901,0.007563,0.596106,0.009566,2246.52,1101.45,160.86,97.32
93,primary,7,1,3,3,0.000031,0.000000,0.045802,0.000019,2773.30,658.45,70.49,91.89
93,primary,8,1,77,77,0.022132,0.008245,0.956325,0.016577,1009.40,910.06,122.04,61.86
93,primary,9,1,7,7,0.000075,0.000001,0.029358,0.000045,2936.50,699.24,79.14,81.63
93,primary,10,1,12,12,0.000019,0.000000,0.023170,0.000011,2536.70,614.68,92.66,66.22
93,primary,11,1,20,20,0.000032,0.000001,0.030987,0.000019,2464.20,547.22,94.65,62.41
93,primary,12,1,10,10,0.000133,0.000002,0.086971,0.000081,2482.96,586.63,104.38,62.81
93,primary,13,1,35,35,0.012224,0.000216,0.303028,0.007421,477.20,876.06,115.32,61.14
93,primary,14,1,21,21,0.007986,0.005390,0.995178,0.006948,1699.30,923.91,125.18,69.90
93,primary,15,1,8,8,0.002623,0.001566,0.970654,0.002200,165.59,857.07,77.46,41.74
93,primary,16,1,23,23,0.000480,0.000073,0.157249,0.000317,2683.09,258.58,297.67,136.83
93,primary,17,1,73,73,0.000158,0.000366,0.685236,0.000242,2073.33,189.90,50.19,45.83
93,primary,18,1,45,45,0.000977,0.000048,0.076482,0.000605,2601.04,416.89,75.62,56.52
93,primary,19,1,58,58,0.000934,0.000079,0.044052,0.000592,893.33,1403.10,86.39,66.03
93,primary,20,1,17,17,0.000144,0.000131,0.087696,0.000139,2530.31,378.75,87.36,56.72
93,primary,21,1,33,33,0.000462,0.000006,0.016415,0.000279,2115.41,556.73,45.39,69.82
93,primary,22,1,28,28,0.001005,0.000016,0.050479,0.000609,2477.40,362.15,86.70,54.64
93,primary,23,1,16,16,0.000067,0.000002,0.174696,0.000041,2714.29,648.60,44.47,84.19
93,primary,24,1,36,36,0.000736,0.000013,0.041040,0.000447,335.69,877.49,76.52,46.29
93,primary,25,1,15,15,0.001412,0.002097,0.106982,0.001686,2476.70,461.19,55.52,69.32
93,primary,26,1,50,50,0.033043,0.004493,0.310108,0.021623,1333.39,946.38,138.05,68.49
93,primary,27,1,61,61,0.000058,0.000000,0.002317,0.000035,1179.18,1426.94,85.45,68.73
93,primary,28,1,26,26,0.000706,0.000001,0.455442,0.000424,2109.84,439.67,52.53,111.77
93,primary,29,1,42,42,0.001006,0.000122,0.704969,0.000652,369.30,831.09,67.86,41.10
93,primary,30,1,22,22,0.000085,0.000000,0.043663,0.000051,2653.10,451.34,95.44,59.14
93,primary,31,1,13,13,0.000050,0.000000,0.860633,0.000030,2605.42,591.42,118.22,124.35
93,primary,32,1,75,75,0.000369,0.000011,0.106675,0.000226,3156.61,867.40,50.91,67.57
93,primary,33,1,48,48,0.000071,0.000000,0.044296,0.000043,2681.94,516.46,62.67,53.94
93,primary,34,1,34,34,0.004778,0.004100,0.675137,0.004507,2558.56,387.00,76.22,55.40
93,primary,35,1,41,41,0.000372,0.000000,0.031143,0.000224,2445.83,349.98,57.85,38.70
93,primary,36,1,4,4,0.005705,0.031887,0.843675,0.016178,2161.67,150.22,38.75,38.81
93,primary,37,1,9,9,0.007510,0.013643,0.328612,0.009963,2196.39,208.84,34.61,48.60
93,primary,38,1,44,44,0.000047,0.000137,0.556370,0.000083,1774.63,220.48,72.00,44.78
93,primary,39,1,31,31,0.000306,0.000041,0.256525,0.000200,2610.88,561.77,81.45,67.85
93,primary,40,1,14,14,0.043906,0.004962,0.748052,0.028328,1763.36,995.86,138.07,87.74
93,primary,41,1,24,24,0.009828,0.009085,0.645293,0.009531,464.20,833.45,91.84,57.25
93,primary,42,1,40,40,0.000345,0.000636,0.874167,0.000461,2107.44,287.78,36.91,49.68
93,primary,43,1,80,80,0.000493,0.000093,0.538489,0.000333,2110.68,338.32,39.27,51.95
93,primary,44,1,38,38,0.000585,0.000019,0.271598,0.000358,1693.65,188.08,73.24,45.54
93,primary,45,1,46,46,0.000184,0.000000,0.037521,0.000110,3073.63,798.40,68.37,39.82
93,primary,46,1,67,67,0.040217,0.000490,0.396259,0.024326,1992.70,238.71,34.93,42.99
93,primary,47,1,59,59,0.025458,0.000001,0.369544,0.015275,1130.81,1536.00,91.31,78.08
93,primary,48,1,84,84,0.004421,0.003624,0.985976,0.004102,2574.64,404.55,77.02,52.80
93,primary,49,1,62,62,0.002350,0.000171,0.093516,0.001479,835.56,1511.57,90.05,67.33
93,primary,50,1,43,43,0.000148,0.000215,0.374614,0.000175,2426.27,331.23,57.84,40.83
93,primary,51,1,18,18,0.004552,0.000100,0.983599,0.002772,212.92,1687.52,67.60,55.55
93,primary,52,1,29,29,0.001470,0.009183,0.182630,0.004555,1675.44,183.53,69.71,42.96
93,primary,53,1,53,53,0.000990,0.000109,0.038555,0.000638,2118.32,392.20,40.95,49.30
93,primary,54,1,63,63,0.052076,0.315006,0.981935,0.157248,1201.47,1075.33,30.74,50.20
93,primary,55,1,30,30,0.000664,0.000028,0.138594,0.000409,2686.33,462.85,64.66,52.44
93,primary,56,1,60,60,0.000227,0.000035,0.078093,0.000150,2996.14,694.10,50.36,38.68
93,primary,57,1,52,52,0.000211,0.000007,0.029744,0.000130,2841.49,215.82,100.48,46.82
93,primary,58,0,1,1,0.128010,1.000000,0.222231,inf,0.91,1708.57,490.29,484.80
93,primary,59,0,1,1,0.095672,1.000000,0.222231,inf,981.95,483.53,60.17,39.81
93,unconfirmed,0,1,86,86,0.000066,0.000000,0.000000,0.000040,0.91,1708.57,490.29,484.80
93,unconfirmed,1,0,86,86,0.169576,1.000000,0.000000,inf,981.95,483.53,60.17,39.81
94,primary,0,1,5,5,0.002974,0.000562,0.668529,0.002009,2223.11,415.95,92.26,172.21
94,primary,1,1,32,32,0.006090,0.000141,0.359949,0.003711,1186.20,882.21,120.59,57.57
94,primary,2,1,27,27,0.009692,0.000425,0.629612,0.005985,2268.06,1102.05,164.55,104.13
94,primary,3,1,11,11,0.010119,0.000292,0.968419,0.006188,2375.26,1020.75,167.99,90.11
94,primary,4,1,47,47,0.006396,0.000231,0.148280,0.003930,872.11,853.67,134.80,60.06
94,primary,5,1,1,1,0.000197,0.000023,0.180742,0.000127,2830.68,803.36,157.01,83.76
94,primary,6,1,2,2,0.000117,0.000008,0.027596,0.000073,2849.17,675.62,79.79,83.75
94,primary,7,1,3,3,0.000091,0.000000,0.007532,0.000055,2773.22,658.47,70.62,91.86
94,primary,8,1,77,77,0.022725,0.028150,0.962934,0.024895,1020.38,915.03,125.42,65.25
94,primary,9,1,7,7,0.000412,0.000001,0.095566,0.000247,2936.34,698.97,79.35,81.86
94,primary,10,1,35,35,0.012220,0.001383,0.985884,0.007885,480.15,876.96,115.77,59.89
94,primary,11,1,12,12,0.000036,0.000000,0.102618,0.000022,2536.75,614.62,92.60,66.29
94,primary,12,1,20,20,0.000032,0.000003,0.169910,0.000021,2464.18,547.05,94.62,62.55
94,primary,13,1,10,10,0.000235,0.000001,0.164981,0.000141,2483.05,586.68,104.36,62.78
94,primary,14,1,21,21,0.008850,0.000422,0.155250,0.005479,1723.84,927.86,120.97,67.78
94,primary,15,1,8,8,0.002814,0.000233,0.983759,0.001782,167.71,857.36,74.83,41.94
94,primary,16,1,23,23,0.000486,0.000001,0.047517,0.000292,2684.41,258.62,296.13,136.81
94,primary,17,1,45,45,0.000980,0.000010,0.084930,0.000592,2600.46,417.03,76.55,56.49
94,primary,18,1,17,17,0.000412,0.000064,0.310599,0.000273,2530.25,378.86,88.04,56.72
94,primary,19,1,33,33,0.000457,0.000001,0.010099,0.000275,2115.36,556.68,45.56,69.89
94,primary,20,1,28,28,0.000824,0.000012,0.399647,0.000499,2477.30,362.49,86.86,54.24
94,primary,21,1,58,58,0.000780,0.000003,0.002961,0.000470,893.32,1403.17,86.34,65.93
94,primary,22,1,36,36,0.000941,0.000013,0.120363,0.000570,335.58,877.78,76.64,45.89
94,primary,23,1,73,73,0.000223,0.000780,0.705982,0.000446,2073.42,189.73,49.98,45.75
94,primary,24,1,16,16,0.000119,0.000003,0.252720,0.000073,2714.23,648.77,44.44,83.89
94,primary,25,1,42,42,0.000610,0.000150,0.480313,0.000426,369.57,831.28,67.98,40.96
94,primary,26,1,14,14,0.021097,0.026632,0.960979,0.023311,1826.34,1014.62,97.10,74.80
94,primary,27,1,15,15,0.001152,0.000096,0.034608,0.000730,2476.71,461.22,55.62,69.31
94,primary,28,1,13,13,0.000063,0.000000,0.762096,0.000038,2605.43,591.34,118.25,124.43
94,primary,29,1,61,61,0.000899,0.000000,0.050698,0.000539,1179.22,1427.03,85.37,68.62
94,primary,30,1,26,26,0.000518,0.000003,0.808759,0.000312,2109.77,439.70,52.61,111.72
94,primary,31,1,22,22,0.000095,0.000001,0.040640,0.000057,2653.28,451.45,95.16,59.00
94,primary,32,1,75,75,0.000409,0.000060,0.038480,0.000269,3156.68,867.40,50.82,67.18
94,primary,33,1,48,48,0.000144,0.000005,0.113174,0.000088,2681.93,516.50,62.71,53.83
94,primary,34,1,41,41,0.000267,0.000030,0.729807,0.000172,2445.82,350.06,57.63,38.63
94,primary,35,1,9,9,0.004931,0.181227,0.999647,0.075449,2194.60,204.62,35.31,44.25
94,primary,36,1,24,24,0.006010,0.010938,0.799728,0.007981,465.98,832.47,96.70,56.15
94,primary,37,1,31,31,0.000543,0.000004,0.093672,0.000327,2611.05,561.69,81.52,67.86
94,primary,38,1,44,44,0.000058,0.000081,0.532443,0.000067,1774.89,220.69,71.71,44.59
94,primary,39,1,40,40,0.000380,0.000099,0.169499,0.000268,2107.23,287.46,37.07,49.90
94,primary,40,1,80,80,0.000633,0.000019,0.858324,0.000388,2110.65,338.28,39.39,51.85
94,primary,41,1,4,4,0.007763,0.014958,0.362451,0.010641,2157.31,147.88,39.69,36.83
94,primary,42,1,46,46,0.000384,0.000001,0.108737,0.000231,3073.65,798.57,68.31,39.61
94,primary,43,1,38,38,0.000515,0.000152,0.117911,0.000370,1693.73,188.11,73.03,45.57
94,primary,44,1,50,50,0.029504,0.005557,0.874098,0.019926,1359.10,950.36,127.78,61.06
94,primary,45,0,1,1,0.086423,1.000000,0.195171,inf,1129.91,1081.17,33.39,50.99
94,primary,46,1,59,59,0.021601,0.000006,0.612656,0.012963,1131.15,1535.79,90.74,78.03
94,primary,47,1,84,84,0.007015,0.000514,0.329484,0.004415,2574.64,405.12,78.26,53.19
94,primary,48,1,62,62,0.001516,0.000304,0.045861,0.001031,832.58,1510.55,91.89,68.39
94,primary,49,1,43,43,0.000165,0.000761,0.096259,0.000403,2426.54,331.44,57.86,40.98
94,primary,50,1,29,29,0.000947,0.002699,0.060844,0.001648,1675.94,183.82,70.02,43.18
94,primary,51,1,53,53,0.001961,0.000404,0.368384,0.001338,2118.55,391.67,40.82,49.27
94,primary,52,1,63,63,0.048279,0.080998,0.689758,0.061366,1197.11,1074.14,30.74,51.54
94,primary,53,1,30,30,0.000668,0.000006,0.248601,0.000404,2686.69,462.96,64.19,52.33
94,primary,54,1,18,18,0.009990,0.006130,0.996554,0.008446,208.77,1687.54,59.73,49.39
94,primary,55,1,60,60,0.000179,0.000002,0.052035,0.000108,2996.09,694.11,50.44,38.72
94,primary,56,0,1,1,0.095531,1.000000,0.195171,inf,981.86,483.45,60.15,39.85
94,primary,57,1,86,86,0.000053,0.000000,0.000000,0.000032,0.87,1708.35,489.65,484.92
94,primary,58,1,52,52,0.000229,0.000010,0.229974,0.000142,2841.42,215.83,100.27,46.75
94,unconfirmed,0,0,87,87,0.086017,1.000000,0.000000,inf,1129.91,1081.17,33.39,50.99
94,unconfirmed,1,1,87,87,0.000083,0.000024,0.000000,0.000059,981.86,483.45,60.15,39.85
95,primary,0,1,5,5,0.002557,0.002888,0.942794,0.002690,2219.58,406.31,94.77,169.70
95,primary,1,1,11,11,0.012339,0.000905,0.996121,0.007766,2410.18,1025.90,171.11,92.98
95,primary,2,1,32,32,0.005912,0.001775,0.978050,0.004257,1198.31,881.28,120.06,61.57
95,primary,3,1,27,27,0.013413,0.000460,0.871746,0.008232,2295.49,1110.01,161.59,106.07
95,primary,4,1,47,47,0.007865,0.006097,0.982048,0.007157,885.55,853.69,134.15,62.91
95,primary,5,1,14,14,0.010407,0.019556,0.994613,0.014067,1826.69,1018.53,118.27,76.90
95,primary,6,1,1,1,0.000241,0.000032,0.077467,0.000158,2829.84,803.33,157.57,83.80
95,primary,7,1,2,2,0.000093,0.000004,0.011717,0.000058,2849.12,675.66,79.83,83.83
95,primary,8,1,3,3,0.000069,0.000001,0.089434,0.000042,2773.32,658.38,70.43,92.00
95,primary,9,1,77,77,0.026237,0.013801,0.772508,0.021263,1033.68,915.09,131.07,73.41
95,primary,10,1,35,35,0.013603,0.000199,0.739457,0.008241,483.20,876.95,118.26,59.60
95,primary,11,1,7,7,0.000125,0.000000,0.006013,0.000075,2936.54,699.26,78.99,81.56
95,primary,12,1,12,12,0.000046,0.000000,0.117307,0.000027,2536.79,614.64,92.60,66.29
95,primary,13,1,20,20,0.000024,0.000001,0.130080,0.000015,2464.21,547.06,94.51,62.51
95,primary,14,1,10,10,0.000110,0.000001,0.008756,0.000066,2482.98,586.57,104.48,62.87
95,primary,15,1,8,8,0.002294,0.000045,0.134420,0.001395,169.62,857.52,73.51,41.81
95,primary,16,1,21,21,0.032673,0.015647,0.994276,0.025863,1745.90,930.67,128.38,74.61
95,primary,17,1,23,23,0.001465,0.000183,0.595735,0.000952,2692.26,258.37,285.98,136.98
95,primary,18,1,33,33,0.000326,0.000000,0.140449,0.000196,2115.39,556.77,45.53,69.81
95,primary,19,1,45,45,0.001433,0.000126,0.566872,0.000910,2599.22,416.99,77.24,56.42
95,primary,20,1,17,17,0.000098,0.000122,0.082904,0.000108,2530.02,378.80,87.53,56.58
95,primary,21,1,28,28,0.000227,0.000012,0.075769,0.000141,2477.30,362.39,86.64,54.38
95,primary,22,1,73,73,0.000289,0.000065,0.209698,0.000199,2073.45,189.67,50.11,45.80
95,primary,23,1,16,16,0.000078,0.000022,0.530430,0.000055,2714.27,648.71,44.48,84.17
95,primary,24,1,36,36,0.001379,0.000597,0.098607,0.001066,335.63,877.68,78.49,46.07
95,primary,25,1,58,58,0.000623,0.000144,0.297839,0.000432,893.86,1402.64,86.25,67.25
95,primary,26,1,42,42,0.000974,0.000047,0.158857,0.000603,368.89,831.42,69.11,41.04
95,primary,27,1,15,15,0.000919,0.000080,0.002070,0.000583,2476.71,461.15,55.63,69.42
95,primary,28,1,26,26,0.000422,0.000002,0.773321,0.000254,2109.81,439.70,52.21,111.71
95,primary,29,1,22,22,0.000063,0.000001,0.041421,0.000038,2653.37,451.63,95.06,58.78
95,primary,30,1,13,13,0.000055,0.000003,0.896879,0.000035,2605.44,591.45,118.22,124.46
95,primary,31,1,75,75,0.000320,0.000051,0.127427,0.000213,3156.68,867.42,50.84,67.56
95,primary,32,1,61,61,0.000703,0.000000,0.099605,0.000422,1179.02,1427.05,85.66,68.60
95,primary,33,1,48,48,0.000105,0.000002,0.067594,0.000064,2681.91,516.49,62.73,53.86
95,primary,34,1,34,34,0.003690,0.000645,0.079513,0.002472,2556.70,386.64,77.73,55.46
95,primary,35,1,41,41,0.000226,0.000017,0.492135,0.000142,2445.85,350.05,57.66,38.57
95,primary,36,1,24,24,0.008076,0.000306,0.286662,0.004968,467.99,833.15,96.81,56.60
95,primary,37,1,9,9,0.006032,0.079761,0.656601,0.035524,2192.96,200.85,34.89,39.71
95,primary,38,1,44,44,0.000055,0.000024,0.301352,0.000043,1774.73,220.81,71.80,44.47
95,primary,39,1,31,31,0.000212,0.000008,0.062618,0.000130,2610.94,561.70,81.70,67.85
95,primary,40,1,80,80,0.000316,0.000022,0.956163,0.000198,2110.64,338.39,39.33,51.66
95,primary,41,1,40,40,0.000428,0.000283,0.289420,0.000370,2107.02,287.16,36.58,50.04
95,primary,42,1,4,4,0.014756,0.079069,0.983710,0.040481,2153.45,142.86,39.27,35.91
95,primary,43,1,38,38,0.000870,0.000165,0.489636,0.000588,1693.16,187.91,74.56,45.85
95,primary,44,1,46,46,0.000178,0.000006,0.099988,0.000110,3073.70,798.52,68.23,39.73
95,primary,45,1,86,86,0.144814,0.567670,0.325522,0.313957,1133.71,1083.72,33.87,47.05
95,primary,46,1,59,59,0.016820,0.000002,0.193902,0.010093,1131.06,1535.70,90.54,77.99
95,primary,47,1,84,84,0.015429,0.009965,0.982540,0.013244,2575.46,407.25,83.59,55.38
95,primary,48,1,43,43,0.000155,0.000160,0.264205,0.000157,2426.47,331.50,57.98,40.82
95,primary,49,1,29,29,0.002969,0.001477,0.217723,0.002372,1675.69,183.61,72.54,43.81
95,primary,50,1,50,50,0.028085,0.014577,0.899094,0.022682,1381.56,953.26,128.18,64.39
95,primary,51,1,63,63,0.038371,0.031871,0.895148,0.035771,1192.95,1072.45,32.29,51.39
95,primary,52,1,62,62,0.001864,0.000003,0.075456,0.001119,831.81,1510.59,92.63,68.21
95,primary,53,1,53,53,0.001562,0.000030,0.030260,0.000949,2118.58,391.80,41.10,48.92
95,primary,54,1,30,30,0.000453,0.000015,0.332025,0.000278,2686.64,463.05,64.27,52.30
95,primary,55,1,60,60,0.000294,0.000025,0.046363,0.000186,2995.94,694.06,50.73,38.93
95,primary,56,0,1,1,0.089554,1.000000,0.121554,inf,2164.55,156.07,37.55,36.41
95,primary,57,1,18,18,0.014334,0.000233,0.276909,0.008693,204.59,1687.31,54.23,45.87
95,primary,58,1,52,52,0.000197,0.000014,0.033933,0.000123,2841.47,215.81,100.24,46.79
95,primary,59,1,6,6,0.036925,0.131994,0.120279,0.074953,2446.93,1180.09,34.28,70.58
95,primary,60,1,87,87,0.000455,0.000030,0.000000,0.000285,982.01,483.46,59.94,39.72
95,unconfirmed,0,0,88,88,0.094575,1.000000,0.000000,inf,2164.55,156.07,37.55,36.41
96,primary,0,1,5,5,0.003127,0.000699,0.304520,0.002156,2217.56,402.97,95.92,166.93
96,primary,1,1,11,11,0.015110,0.000984,0.870631,0.009460,2456.20,1033.18,167.09,91.55
96,primary,2,1,27,27,0.011944,0.002055,0.994598,0.007989,2316.92,1115.77,166.51,114.63
96,primary,3,1,47,47,0.005124,0.000222,0.293827,0.003163,897.89,854.82,132.41,62.82
96,primary,4,1,32,32,0.005591,0.000182,0.187344,0.003427,1211.75,880.62,120.25,63.47
96,primary,5,1,1,1,0.000196,0.000002,0.011536,0.000118,2829.38,803.42,158.09,83.69
96,primary,6,1,2,2,0.000077,0.000003,0.021483,0.000047,2849.12,675.68,79.85,83.75
96,primary,7,1,14,14,0.007765,0.004512,0.292428,0.006464,1834.03,1021.24,132.98,78.01
96,primary,8,1,3,3,0.000071,0.000001,0.109793,0.000043,2773.25,658.34,70.56,91.97
96,primary,9,1,7,7,0.000121,0.000000,0.060329,0.000072,2936.52,699.29,79.11,81.51
96,primary,10,1,12,12,0.000044,0.000000,0.153096,0.000027,2536.78,614.58,92.59,66.34
96,primary,11,1,20,20,0.000019,0.000013,0.425812,0.000017,2464.11,547.10,94.58,62.59
96,primary,12,1,77,77,0.020282,0.009019,0.513042,0.015777,1047.97,915.82,135.22,72.66
96,primary,13,1,10,10,0.000084,0.000003,0.137510,0.000052,2482.99,586.40,104.50,62.98
96,primary,14,1,35,35,0.012749,0.005950,0.968558,0.010029,492.20,877.62,113.21,60.71
96,primary,15,1,21,21,0.029644,0.001363,0.048679,0.018331,1768.00,934.42,128.68,73.02
96,primary,16,1,8,8,0.001707,0.000338,0.596633,0.001160,171.83,857.20,72.85,42.17
96,primary,17,1,23,23,0.001414,0.000027,0.612384,0.000859,2696.60,258.25,281.38,136.94
96,primary,18,1,33,33,0.000264,0.000006,0.151092,0.000161,2115.55,556.70,45.39,69.78
